-0.00418631-0j -0.000661914-0j 0.101219-0j -0.000348859-0j 0.0146097-0j -8.72148e-05-0j -3.08351e-05-0j -7.2679e-06-0j -7.70877e-06-0j -6.42397e-07-0j -2.39407e-08-0j -0.00390365-0j -0.000608588-0j -0.000471411-0j -6.80423e-05-0j 0.0832392-0j 0.0147148-0j -5.07157e-05-0j 0.00122623-0j -4.39211e-05-0j -8.96535e-06-0j -4.48268e-06-0j -5.28289e-07-0j -6.47019e-07-0j -4.17649e-08-0j -1.31547e-09-0j -0.00257392-0j -0.0026006-0j -0.000397165-0j -0.000401281-0j -0.00030334-0j -0.000306483-0j -4.37833e-05-0j -4.4237e-05-0j -0.000271315-0j 0.0720469-0j -0.000274127-0j 0.0727935-0j -4.79622e-05-0j -4.84593e-05-0j -3.99685e-06-0j 0.00846892-0j -4.03827e-06-0j 0.00518613-0j 0.00855668-0j -2.52783e-05-0j 0.00523988-0j 0.00105861-0j -2.55403e-05-0j -3.64861e-06-0j 0.00106959-0j 6.23795e-05-0j -4.46862e-06-0j -3.68642e-06-0j 6.30259e-05-0j -1.11715e-06-0j -4.51492e-06-0j -5.26631e-07-0j -3.22495e-07-0j -1.12873e-06-0j -5.32089e-07-0j -2.40373e-08-0j -3.25837e-07-0j -3.29145e-08-0j -2.42864e-08-0j -3.32556e-08-0j -1.73474e-09-0j -1.75272e-09-0j -4.7319e-11-0j -4.78094e-11-0j 
0.000249458-0j 3.94427e-05-0j -0.00603151-0j -0.00602289-0j -0.000870573-0j -0.000750262-0j 1.83743e-06-0j -6.25219e-05-0j 4.59357e-07-0j 3.82798e-08-0j 1.4266e-09-0j 4.03024e-06-0j 6.28324e-07-0j 4.86698e-07-0j 7.02488e-08-0j 0.0124064-0j -1.51919e-05-0j -1.51702e-05-0j -1.26599e-06-0j -6.54622e-06-0j -1.33624e-06-0j 4.62804e-09-0j -7.87388e-08-0j 6.68e-10-0j 4.31192e-11-0j 1.35813e-12-0j -0.000149011-0j -0.000149597-0j -2.29929e-05-0j -2.30833e-05-0j -1.75611e-05-0j -1.76302e-05-0j -2.53473e-06-0j -2.54469e-06-0j 0.00226754-0j 0.00417098-0j 0.00227645-0j 0.00418738-0j -2.77666e-06-0j -2.78757e-06-0j -2.31388e-07-0j -0.0707796-0j -2.32298e-07-0j 0.000300238-0j -0.0710579-0j 0.000423994-0j 0.000301419-0j 6.12859e-05-0j 0.000425661-0j 6.11983e-05-0j 6.15269e-05-0j 3.61131e-06-0j 3.73468e-05-0j 6.14389e-05-0j 3.62551e-06-0j -6.46749e-08-0j 3.74936e-05-0j 4.40136e-06-0j -1.867e-08-0j -6.49292e-08-0j 4.41867e-06-0j 2.00894e-07-0j -1.87434e-08-0j -1.9055e-09-0j 2.01684e-07-0j -1.91299e-09-0j -1.00429e-10-0j -1.00824e-10-0j -2.73942e-12-0j -2.75019e-12-0j 
2.30082e-05-0j 0.084179-0j 2.87603e-06-0j 1.91735e-06-0j 0.00184539-0j -4.56819e-05-0j 1.69472e-07-0j 0.000544178-0j 0.000188344-0j 9.68745e-05-0j 9.07624e-06-0j -4.17943e-05-0j 0.000620972-0j 0.00122544-0j 0.786299-0j -4.60739e-06-0j 7.76215e-05-0j 5.17477e-05-0j -0.000924653-0j -4.7024e-07-0j -0.000426706-0j 4.57389e-06-0j -0.000155193-0j -9.4372e-05-0j -2.05199e-05-0j -1.36199e-06-0j 1.41465e-05-0j 1.2833e-05-0j -0.00020803-0j -0.000188714-0j 1.66718e-06-0j 1.51238e-06-0j 0.00106973-0j 0.000970409-0j -0.000362055-0j 1.02093e-06-0j -0.000328438-0j 9.2614e-07-0j 0.00609961-0j 0.00553326-0j -0.0726605-0j -2.29331e-05-0j -0.065914-0j 1.47359e-07-0j -2.08038e-05-0j 1.38931e-07-0j 1.33677e-07-0j 0.000133717-0j 1.26032e-07-0j 8.91445e-05-0j 0.000121301-0j 4.86327e-05-0j -2.3406e-06-0j 8.08675e-05-0j 4.41171e-05-0j 6.13996e-09-0j -2.12328e-06-0j 3.94311e-05-0j 7.87933e-06-0j 5.56986e-09-0j 3.577e-05-0j 6.06256e-06-0j 7.14774e-06-0j 4.96355e-06-0j 5.49965e-06-0j 4.50269e-06-0j 6.57664e-07-0j 5.966e-07-0j 3.35665e-08-0j 3.04499e-08-0j 
2.37579e-05-0j -0.00017712-0j 2.96973e-06-0j 0.0825204-0j -4.08507e-05-0j 0.00676156-0j 1.74993e-07-0j 0.00171429-0j -4.1693e-06-0j -6.9853e-07-0j -3.91169e-08-0j 2.21537e-05-0j -0.000162851-0j 2.67532e-06-0j -3.68008e-05-0j -0.000707578-0j -2.03564e-05-0j -0.565646-0j -5.16106e-06-0j -7.22168e-05-0j 0.00140487-0j -1.19951e-06-0j 0.000166434-0j -5.26748e-07-0j -5.68271e-08-0j -2.50883e-09-0j 1.46074e-05-0j 1.47587e-05-0j -0.000106277-0j -0.000107378-0j 1.72149e-06-0j 1.73933e-06-0j -2.36803e-05-0j -2.39257e-05-0j -0.000446108-0j 1.0542e-06-0j -0.000450731-0j 1.06512e-06-0j -1.28341e-05-0j -1.29671e-05-0j -3.2539e-06-0j 0.00339442-0j -3.28762e-06-0j 1.5216e-07-0j 0.00342959-0j 0.00597942-0j 1.53737e-07-0j -2.96004e-06-0j 0.00604139-0j -0.0822509-0j -2.99071e-06-0j -3.50674e-07-0j 0.000346441-0j -0.0831033-0j -3.54308e-07-0j 6.34e-09-0j 0.000350031-0j 0.000124217-0j -1.74422e-07-0j 6.4057e-09-0j 0.000125505-0j 9.47588e-06-0j -1.76229e-07-0j -3.57905e-08-0j 9.57408e-06-0j -3.61614e-08-0j -2.83441e-09-0j -2.86378e-09-0j -1.03176e-10-0j -1.04245e-10-0j 
-0.000145517-0j -2.30082e-05-0j 0.00351838-0j 0.00351335-0j 0.000507834-0j 0.000437653-0j -1.07183e-06-0j 3.64711e-05-0j -2.67958e-07-0j -2.23299e-08-0j -8.32185e-10-0j 0.00026433-0j 4.12097e-05-0j 3.19209e-05-0j 4.60739e-06-0j 0.813695-0j -0.00099639-0j -0.000994965-0j -8.30325e-05-0j -0.000429346-0j -8.76398e-05-0j 3.03538e-07-0j -5.16422e-06-0j 4.3812e-08-0j 2.82805e-09-0j 8.90753e-11-0j -8.94701e-05-0j -8.11628e-05-0j -1.38055e-05-0j -1.25237e-05-0j -1.05442e-05-0j -9.56513e-06-0j -1.52192e-06-0j -1.38061e-06-0j 0.00136149-0j 0.00250437-0j 0.00123508-0j 0.00227184-0j -1.66718e-06-0j -1.51238e-06-0j -1.38931e-07-0j -0.0424979-0j -1.26032e-07-0j 0.000180271-0j -0.038552-0j 0.000254577-0j 0.000163533-0j 3.67977e-05-0j 0.00023094-0j 3.67451e-05-0j 3.3381e-05-0j 2.16832e-06-0j 2.2424e-05-0j 3.33333e-05-0j 1.967e-06-0j -3.88325e-08-0j 2.03419e-05-0j 2.64269e-06-0j -1.121e-08-0j -3.52269e-08-0j 2.39732e-06-0j 1.20622e-07-0j -1.01691e-08-0j -1.14411e-09-0j 1.09422e-07-0j -1.03788e-09-0j -6.03001e-11-0j -5.47012e-11-0j -1.64482e-12-0j -1.4921e-12-0j 
-2.96973e-06-0j 6.73593e-05-0j 7.18037e-05-0j -2.47478e-07-0j 0.141191-0j 8.87536e-06-0j -2.18742e-08-0j 0.00324059-0j -7.44991e-05-0j 0.00118323-0j 0.000223992-0j -2.76922e-06-0j 6.19327e-05-0j -3.34415e-07-0j -0.000657574-0j 5.90492e-05-0j -0.00149744-0j 5.16106e-06-0j -0.546748-0j -3.11573e-08-0j -8.6643e-05-0j 4.56177e-07-0j 0.000973056-0j 0.000288491-0j 0.000194356-0j 2.16061e-05-0j -1.82592e-06-0j -1.84484e-06-0j 4.04173e-05-0j 4.08361e-05-0j -2.15187e-07-0j -2.17417e-07-0j -0.000423131-0j -0.000427516-0j -1.92469e-07-0j 5.11095e-05-0j -1.94463e-07-0j 5.16391e-05-0j 4.88085e-06-0j 4.93143e-06-0j 0.0017821-0j -0.000861835-0j 0.00180057-0j 3.679e-06-0j -0.000870766-0j -1.79322e-08-0j 3.71713e-06-0j 0.0102307-0j -1.81181e-08-0j -3.52609e-05-0j 0.0103367-0j -0.114897-0j 4.54746e-07-0j -3.56263e-05-0j -0.116088-0j -7.925e-10-0j 4.59459e-07-0j 0.000234813-0j -3.11665e-06-0j -8.00713e-10-0j 0.000237246-0j 0.00011186-0j -3.14895e-06-0j 6.06252e-05-0j 0.000113019-0j 6.12535e-05-0j 1.62305e-05-0j 1.63986e-05-0j 1.24612e-06-0j 1.25903e-06-0j 
2.05749e-05-0j 3.25318e-06-0j -0.000494339-0j -0.000496759-0j 3.71217e-07-0j 0.0118941-0j 0.00839831-0j -5.15672e-06-0j 0.000692564-0j -6.06858e-07-0j 1.17664e-10-0j 1.91857e-05-0j 2.9911e-06-0j -0.000445331-0j 3.34415e-07-0j -0.000305333-0j -7.18649e-05-0j -7.22168e-05-0j 3.11573e-08-0j -0.569647-0j 0.00122267-0j 0.00122091-0j -3.74831e-07-0j 5.81289e-05-0j -3.94543e-08-0j 6.46529e-12-0j 1.26503e-05-0j 1.27814e-05-0j 1.95199e-06-0j 1.97222e-06-0j -0.000286558-0j -0.000289528-0j 2.15187e-07-0j 2.17417e-07-0j -0.000192504-0j 9.1296e-07-0j -0.000194498-0j 9.22421e-07-0j -4.53088e-05-0j -4.57783e-05-0j 1.96438e-08-0j -3.10651e-05-0j 1.98473e-08-0j 0.00240879-0j -3.13871e-05-0j 0.00691864-0j 0.00243375-0j -5.17013e-06-0j 0.00699033-0j -5.19545e-06-0j -5.22371e-06-0j 1.585e-09-0j -0.057957-0j -5.24929e-06-0j 1.60143e-09-0j 0.000610657-0j -0.0585576-0j 7.18204e-05-0j 8.78353e-05-0j 0.000616986-0j 7.25646e-05-0j -1.7055e-08-0j 8.87456e-05-0j 2.95707e-06-0j -1.72317e-08-0j 2.98772e-06-0j -1.63877e-09-0j -1.65576e-09-0j 2.32564e-13-0j 2.34974e-13-0j 
-4.40983e-05-0j 0.000328763-0j -0.101937-0j -3.67486e-06-0j -0.0146667-0j -0.00414145-0j 9.38114e-05-0j 1.09827e-05-0j -0.00148749-0j -0.00012396-0j 7.26071e-08-0j -7.12452e-07-0j 5.23721e-06-0j 8.22556e-06-0j 1.18349e-06-0j 1.51919e-05-0j 0.0121063-0j 4.36434e-07-0j -3.21045e-05-0j 1.54076e-06-0j -1.49086e-05-0j -1.11412e-05-0j 1.8474e-08-0j -3.25603e-06-0j -1.74721e-07-0j 8.06825e-11-0j 2.63417e-05-0j 2.64452e-05-0j -0.00019165-0j -0.000192404-0j -0.000296796-0j -0.000297963-0j -4.2703e-05-0j -4.28709e-05-0j 2.77666e-06-0j -0.000737332-0j 2.78757e-06-0j -0.000740231-0j 0.00221268-0j 0.00222138-0j -5.86781e-06-0j 0.00408665-0j -5.89088e-06-0j 0.0102016-0j 0.00410271-0j -2.4733e-05-0j 0.0102417-0j -0.0987118-0j -2.48302e-05-0j -3.55859e-06-0j -0.0990999-0j 0.000122319-0j 0.000414466-0j -3.57258e-06-0j 0.0001228-0j -4.40652e-06-0j 0.000416095-0j 7.39172e-05-0j 9.08432e-05-0j -4.42384e-06-0j 7.42078e-05-0j -5.89796e-08-0j 9.12004e-05-0j 1.24055e-05-0j -5.92115e-08-0j 1.24543e-05-0j 4.8867e-07-0j 4.90591e-07-0j -1.86059e-10-0j -1.8679e-10-0j 
-2.93989e-05-0j 0.000219175-0j -3.67486e-06-0j -0.102114-0j 5.05501e-05-0j -0.008367-0j -2.16543e-07-0j -0.00212132-0j 5.15925e-06-0j 8.64386e-07-0j 4.84047e-08-0j -4.74968e-07-0j 3.49147e-06-0j -5.73579e-08-0j 7.88996e-07-0j 1.51702e-05-0j 4.36434e-07-0j 0.0121272-0j 1.10651e-07-0j 1.5483e-06-0j -3.01198e-05-0j 2.57171e-08-0j -3.56828e-06-0j 1.12933e-08-0j 1.21835e-09-0j 5.37883e-11-0j 1.75611e-05-0j 1.76302e-05-0j -0.000127767-0j -0.000128269-0j 2.0696e-06-0j 2.07773e-06-0j -2.84687e-05-0j -2.85806e-05-0j -0.000536315-0j 1.26736e-06-0j -0.000538424-0j 1.27235e-06-0j -1.54293e-05-0j -1.549e-05-0j -3.91187e-06-0j 0.0040808-0j -3.92725e-06-0j 1.82928e-07-0j 0.00409685-0j 0.00718852-0j 1.83647e-07-0j -3.55859e-06-0j 0.00721678-0j -0.0988829-0j -3.57258e-06-0j -4.21584e-07-0j 0.000416495-0j -0.0992717-0j -4.23241e-07-0j 7.62201e-09-0j 0.000418133-0j 0.000149335-0j -2.09692e-07-0j 7.65198e-09-0j 0.000149922-0j 1.1392e-05-0j -2.10516e-07-0j -4.30277e-08-0j 1.14368e-05-0j -4.31969e-08-0j -3.40756e-09-0j -3.42095e-09-0j -1.24039e-10-0j -1.24527e-10-0j 
-4.19984e-06-0j 6.32856e-05-0j 5.01907e-05-0j 0.000101401-0j -0.00033685-0j 0.115089-0j 8.93442e-06-0j 0.0143399-0j 0.00660811-0j 0.00169059-0j -1.65674e-06-0j -3.91627e-06-0j 5.81872e-05-0j 4.52149e-05-0j -0.000303455-0j 6.23258e-05-0j -0.000695374-0j -0.00140487-0j -8.6643e-05-0j -0.00122267-0j -0.551851-0j -0.000123783-0j 0.00209934-0j 0.00169971-0j 0.000183828-0j -1.27623e-07-0j -2.58224e-06-0j -2.609e-06-0j 3.7973e-05-0j 3.83665e-05-0j 2.90945e-05-0j 2.9396e-05-0j -0.000195265-0j -0.000197289-0j 3.92946e-05-0j -1.86357e-07-0j 3.97018e-05-0j -1.88288e-07-0j -0.000438413-0j -0.000442957-0j -5.4626e-05-0j -0.000604324-0j -5.51921e-05-0j 5.17013e-06-0j -0.000610587-0j -0.000702457-0j 5.22371e-06-0j 0.00233354-0j -0.000709736-0j 0.00471447-0j 0.00235772-0j -8.87722e-06-0j 0.0118552-0j 0.00476332-0j -8.96921e-06-0j 4.31965e-07-0j 0.0119781-0j -0.0993406-0j 0.000415392-0j 4.36442e-07-0j -0.10037-0j 0.000159758-0j 0.000419697-0j 0.000174148-0j 0.000161414-0j 0.000175952-0j 1.14771e-05-0j 1.15961e-05-0j -6.1271e-09-0j -6.1906e-09-0j 
3.67486e-06-0j -8.33528e-05-0j -8.88525e-05-0j 3.06238e-07-0j -0.174715-0j -1.09827e-05-0j 2.70679e-08-0j -0.00401002-0j 9.2188e-05-0j -0.00146418-0j -0.000277176-0j 5.9371e-08-0j -1.32781e-06-0j 7.16973e-09-0j 1.40982e-05-0j -1.26599e-06-0j 3.21045e-05-0j -1.10651e-07-0j 0.0117221-0j 6.68e-10-0j 1.8576e-06-0j -9.78028e-09-0j -2.0862e-05-0j -6.18514e-06-0j -4.16693e-06-0j -4.63227e-07-0j -2.19514e-06-0j -2.20377e-06-0j 4.85901e-05-0j 4.87811e-05-0j -2.587e-07-0j -2.59717e-07-0j -0.000508692-0j -0.000510692-0j -2.31388e-07-0j 6.14443e-05-0j -2.32298e-07-0j 6.16859e-05-0j 5.86781e-06-0j 5.89088e-06-0j 0.00214246-0j -0.00103611-0j 0.00215089-0j 4.42293e-06-0j -0.00104018-0j -2.15583e-08-0j 4.44032e-06-0j 0.0122994-0j -2.16431e-08-0j -4.2391e-05-0j 0.0123478-0j -0.13813-0j 5.46701e-07-0j -4.25577e-05-0j -0.138673-0j -9.52751e-10-0j 5.4885e-07-0j 0.000282294-0j -3.74687e-06-0j -9.56497e-10-0j 0.000283404-0j 0.000134479-0j -3.7616e-06-0j 7.28842e-05-0j 0.000135008-0j 7.31708e-05-0j 1.95124e-05-0j 1.95891e-05-0j 1.49809e-06-0j 1.50398e-06-0j 
2.5724e-05-0j -0.000191778-0j 0.0594633-0j 2.14367e-06-0j 0.00855558-0j 0.00241585-0j -5.47233e-05-0j -6.40658e-06-0j 0.000867703-0j 7.23098e-05-0j -4.23541e-08-0j -4.67275e-05-0j 0.000343492-0j 0.000539488-0j 7.76215e-05-0j 0.00099639-0j 0.794011-0j 2.86243e-05-0j -0.00210563-0j 0.000101053-0j -0.000977804-0j -0.000730718-0j 1.21165e-06-0j -0.000213552-0j -1.14594e-05-0j 5.2917e-09-0j 1.58162e-05-0j 1.43477e-05-0j -0.000115072-0j -0.000104388-0j -0.000178204-0j -0.000161658-0j -2.564e-05-0j -2.32594e-05-0j 1.66718e-06-0j -0.000442713-0j 1.51238e-06-0j -0.000401608-0j 0.00132855-0j 0.0012052-0j -3.52318e-06-0j 0.00245373-0j -3.19606e-06-0j 0.0061253-0j 0.0022259-0j -1.48503e-05-0j 0.00555657-0j -0.0592691-0j -1.34715e-05-0j -2.13667e-06-0j -0.053766-0j 7.34436e-05-0j 0.000248856-0j -1.93828e-06-0j 6.66244e-05-0j -2.64579e-06-0j 0.00022575-0j 4.43818e-05-0j 5.45447e-05-0j -2.40013e-06-0j 4.0261e-05-0j -3.54129e-08-0j 4.94802e-05-0j 7.44861e-06-0j -3.21248e-08-0j 6.75701e-06-0j 2.9341e-07-0j 2.66167e-07-0j -1.11715e-10-0j -1.01342e-10-0j 
-2.54602e-05-0j -4.0256e-06-0j 0.000611713-0j 0.000614708-0j -4.59357e-07-0j -0.0147182-0j -0.0103924-0j 6.38111e-06-0j -0.000857005-0j 7.50948e-07-0j -1.45602e-10-0j -4.11335e-07-0j -6.4128e-08-0j 9.54773e-06-0j -7.16973e-09-0j 6.54622e-06-0j 1.54076e-06-0j 1.5483e-06-0j -6.68e-10-0j 0.012213-0j -2.62135e-05-0j -2.61759e-05-0j 8.03624e-09-0j -1.24626e-06-0j 8.45886e-10-0j -1.38613e-13-0j 1.52084e-05-0j 1.52682e-05-0j 2.3467e-06-0j 2.35593e-06-0j -0.000344503-0j -0.000345857-0j 2.587e-07-0j 2.59717e-07-0j -0.00023143-0j 1.09757e-06-0j -0.00023234-0j 1.10188e-06-0j -5.44707e-05-0j -5.46848e-05-0j 2.36159e-08-0j -3.73468e-05-0j 2.37088e-08-0j 0.00289587-0j -3.74936e-05-0j 0.00831765-0j 0.00290726-0j -6.21559e-06-0j 0.00835036-0j -6.24603e-06-0j -6.24003e-06-0j 1.9055e-09-0j -0.0696765-0j -6.27058e-06-0j 1.91299e-09-0j 0.000734138-0j -0.0699504-0j 8.63432e-05-0j 0.000105597-0j 0.000737025-0j 8.66826e-05-0j -2.05036e-08-0j 0.000106012-0j 3.55502e-06-0j -2.05843e-08-0j 3.569e-06-0j -1.97015e-09-0j -1.9779e-09-0j 2.79591e-13-0j 2.8069e-13-0j 
-2.09992e-06-0j 1.56554e-05-0j 7.58111e-05-0j -1.74993e-07-0j 3.61072e-06-0j -0.000595762-0j 0.0810847-0j 5.22986e-07-0j 0.020422-0j -1.7832e-05-0j 3.45748e-09-0j -1.95813e-06-0j 1.43942e-05-0j 6.82953e-05-0j 3.25276e-06-0j -2.15864e-07-0j -0.000519656-0j 1.19951e-06-0j 4.56177e-07-0j -0.00122091-0j -0.000123783-0j -0.555805-0j 5.07747e-08-0j 0.00258011-0j -1.45068e-06-0j 2.21751e-10-0j -1.29112e-06-0j -1.3045e-06-0j 9.39363e-06-0j 9.49097e-06-0j 4.39461e-05-0j 4.44015e-05-0j 2.09306e-06-0j 2.11475e-06-0j -1.36096e-07-0j -9.31786e-08-0j -1.37506e-07-0j -9.41442e-08-0j -0.000327629-0j -0.000331024-0j 2.87607e-07-0j 1.03555e-06-0j 2.90587e-07-0j -0.000745308-0j 1.04628e-06-0j 3.66218e-06-0j -0.000753031-0j -7.55635e-05-0j 3.70013e-06-0j 1.74422e-07-0j -7.63466e-05-0j 3.09955e-08-0j 0.005857-0j 1.76229e-07-0j 3.13167e-08-0j 0.0119378-0j 0.0059177-0j -1.09448e-05-0j -0.08082-0j 0.0120615-0j -1.10582e-05-0j 2.89085e-09-0j -0.0816575-0j 0.000175308-0j 2.92081e-09-0j 0.000177125-0j -7.23566e-08-0j -7.31064e-08-0j 9.11956e-12-0j 9.21407e-12-0j 
1.71493e-05-0j -0.000127852-0j 2.14367e-06-0j 0.0595663-0j -2.94876e-05-0j 0.00488075-0j 1.26317e-07-0j 0.00123744-0j -3.00956e-06-0j -5.04225e-07-0j -2.82361e-08-0j -3.11516e-05-0j 0.000228994-0j -3.76192e-06-0j 5.17477e-05-0j 0.000994965-0j 2.86243e-05-0j 0.795387-0j 7.25725e-06-0j 0.000101548-0j -0.00197546-0j 1.6867e-06-0j -0.000234032-0j 7.4069e-07-0j 7.99078e-08-0j 3.5278e-09-0j 1.05442e-05-0j 9.56513e-06-0j -7.67146e-05-0j -6.95917e-05-0j 1.24264e-06-0j 1.12726e-06-0j -1.70933e-05-0j -1.55062e-05-0j -0.000322018-0j 7.60958e-07-0j -0.000292118-0j 6.90304e-07-0j -9.26417e-06-0j -8.404e-06-0j -2.34879e-06-0j 0.00245022-0j -2.1307e-06-0j 1.09835e-07-0j 0.00222272-0j 0.00431617-0j 9.96368e-08-0j -2.13667e-06-0j 0.00391542-0j -0.0593719-0j -1.93828e-06-0j -2.5313e-07-0j 0.000250075-0j -0.0538592-0j -2.29627e-07-0j 4.57645e-09-0j 0.000226855-0j 8.96648e-05-0j -1.25904e-07-0j 4.15153e-09-0j 8.13395e-05-0j 6.84005e-06-0j -1.14214e-07-0j -2.5835e-08-0j 6.20496e-06-0j -2.34362e-08-0j -2.04599e-09-0j -1.85602e-09-0j -7.44764e-11-0j -6.75613e-11-0j 
2.47478e-07-0j -7.49741e-06-0j 3.09347e-08-0j -5.97509e-06-0j 0.000122512-0j 0.000142612-0j 1.82285e-09-0j 0.161047-0j 1.25038e-05-0j 0.0044987-0j 0.00266359-0j 2.30768e-07-0j -6.8934e-06-0j 2.78679e-08-0j 0.000110366-0j -3.67258e-06-0j -8.61675e-07-0j 0.000166434-0j -0.000973056-0j -3.74831e-07-0j -0.00209934-0j -5.07747e-08-0j -0.534087-0j -9.93121e-05-0j 0.00152718-0j 0.000343899-0j 1.5216e-07-0j 1.53737e-07-0j -4.49863e-06-0j -4.54525e-06-0j 1.79322e-08-0j 1.81181e-08-0j 7.10178e-05-0j 7.17537e-05-0j -2.31546e-06-0j 1.09812e-08-0j -2.33945e-06-0j 1.1095e-08-0j -5.43262e-07-0j -5.48892e-07-0j -0.000613484-0j 7.15939e-05-0j -0.000619842-0j 1.585e-09-0j 7.23358e-05-0j -4.32954e-07-0j 1.60143e-09-0j 8.87722e-06-0j -4.37441e-07-0j -0.00171465-0j 8.96921e-06-0j 0.00225843-0j 7.30702e-06-0j -0.00173242-0j 0.00228183-0j 6.60417e-11-0j 7.38275e-06-0j 0.0116694-0j 5.23095e-07-0j 6.67261e-11-0j 0.0117904-0j -0.126889-0j 5.28516e-07-0j 0.0002305-0j -0.128204-0j 0.000232888-0j 0.000193004-0j 0.000195004-0j 2.48447e-05-0j 2.51022e-05-0j 
-2.14367e-06-0j 4.86225e-05-0j 5.18306e-05-0j -1.78639e-07-0j 0.101917-0j 6.40658e-06-0j -1.57896e-08-0j 0.00233918-0j -5.37763e-05-0j 0.000854103-0j 0.000161686-0j 3.89395e-06-0j -8.70871e-05-0j 4.7024e-07-0j 0.000924653-0j -8.30325e-05-0j 0.00210563-0j -7.25725e-06-0j 0.768813-0j 4.3812e-08-0j 0.000121834-0j -6.41457e-07-0j -0.00136827-0j -0.000405663-0j -0.000273296-0j -3.03816e-05-0j -1.31802e-06-0j -1.19564e-06-0j 2.91747e-05-0j 2.64659e-05-0j -1.5533e-07-0j -1.40908e-07-0j -0.000305432-0j -0.000277073-0j -1.38931e-07-0j 3.68928e-05-0j -1.26032e-07-0j 3.34673e-05-0j 3.52318e-06-0j 3.19606e-06-0j 0.00128639-0j -0.000622105-0j 0.00116695-0j 2.65564e-06-0j -0.000564343-0j -1.29442e-08-0j 2.40907e-06-0j 0.00738489-0j -1.17423e-08-0j -2.54527e-05-0j 0.0066992-0j -0.0829369-0j 3.28253e-07-0j -2.30894e-05-0j -0.0752363-0j -5.72057e-10-0j 2.97775e-07-0j 0.000169497-0j -2.24972e-06-0j -5.18942e-10-0j 0.000153759-0j 8.07446e-05-0j -2.04083e-06-0j 4.37616e-05-0j 7.32475e-05-0j 3.96983e-05-0j 1.17158e-05-0j 1.0628e-05-0j 8.99494e-07-0j 8.15976e-07-0j 
1.48518e-05-0j 2.34827e-06-0j -0.000356832-0j -0.00035858-0j 2.67958e-07-0j 0.0085856-0j 0.00606222-0j -3.72231e-06-0j 0.000499919-0j -4.38053e-07-0j 8.49345e-11-0j -2.69781e-05-0j -4.20595e-06-0j 0.000626205-0j -4.7024e-07-0j 0.000429346-0j 0.000101053-0j 0.000101548-0j -4.3812e-08-0j 0.801013-0j -0.00171926-0j -0.00171679-0j 5.27071e-07-0j -8.17383e-05-0j 5.54789e-08-0j -9.09121e-12-0j 9.1315e-06-0j 8.28365e-06-0j 1.40902e-06-0j 1.27819e-06-0j -0.000206848-0j -0.000187643-0j 1.5533e-07-0j 1.40908e-07-0j -0.000138956-0j 6.59009e-07-0j -0.000126054-0j 5.97821e-07-0j -3.27056e-05-0j -2.96689e-05-0j 1.41796e-08-0j -2.2424e-05-0j 1.28631e-08-0j 0.00173876-0j -2.03419e-05-0j 0.00499414-0j 0.00157732-0j -3.732e-06-0j 0.00453043-0j -3.75028e-06-0j -3.38549e-06-0j 1.14411e-09-0j -0.0418356-0j -3.40207e-06-0j 1.03788e-09-0j 0.000440796-0j -0.0379511-0j 5.18427e-05-0j 6.34029e-05-0j 0.000399868-0j 4.70291e-05-0j -1.23109e-08-0j 5.7516e-05-0j 2.13453e-06-0j -1.11679e-08-0j 1.93634e-06-0j -1.18293e-09-0j -1.07309e-09-0j 1.67874e-13-0j 1.52287e-13-0j 
5.19703e-06-0j -7.83119e-05-0j -6.21079e-05-0j -0.000125477-0j 0.000416831-0j -0.142415-0j -1.10558e-05-0j -0.0177448-0j -0.00817712-0j -0.002092-0j 2.05011e-06-0j 8.39633e-08-0j -1.24751e-06-0j -9.69391e-07-0j 6.50597e-06-0j -1.33624e-06-0j 1.49086e-05-0j 3.01198e-05-0j 1.8576e-06-0j 2.62135e-05-0j 0.0118315-0j 2.65386e-06-0j -4.50092e-05-0j -3.64411e-05-0j -3.9412e-06-0j 2.7362e-09-0j -3.1044e-06-0j -3.1166e-06-0j 4.56515e-05-0j 4.5831e-05-0j 3.49777e-05-0j 3.51153e-05-0j -0.00023475-0j -0.000235673-0j 4.72404e-05-0j -2.2404e-07-0j 4.74261e-05-0j -2.24921e-07-0j -0.000527065-0j -0.000529137-0j -6.56719e-05-0j -0.000726524-0j -6.59301e-05-0j 6.21559e-06-0j -0.000729381-0j -0.0008445-0j 6.24003e-06-0j 0.00280541-0j -0.000847821-0j 0.00566778-0j 0.00281644-0j -1.06723e-05-0j 0.0142525-0j 0.00569006-0j -1.07142e-05-0j 5.19313e-07-0j 0.0143085-0j -0.119428-0j 0.000499389-0j 5.21355e-07-0j -0.119898-0j 0.000192063-0j 0.000501352-0j 0.000209362-0j 0.000192818-0j 0.000210185-0j 1.37979e-05-0j 1.38522e-05-0j -7.36606e-09-0j -7.39502e-09-0j 
